Homo_sapiens_MRC2_HUMAN_C-type_mannose_receptor_2_Q9UBG0	b79dfc19e9cfbfdac503a0e169a101d8	1479	Phobius	TRANSMEMBRANE	Region of a membrane-bound protein predicted to be embedded in the membrane.	1413	1436	-	T	22-10-2020
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	2620	2764	5.94776E-34	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	8464	8614	7.73E-46	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	1242	1383	9.87884E-33	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	2772	2919	2.36398E-40	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	4009	4153	1.21E-42	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	1542	1689	2.3751E-36	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	3706	3853	2.4562E-32	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	198	313	9.5E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	3414	3545	2.6E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	13295	13426	1.7E-27	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	5879	6009	2.7E-17	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	2032	2154	2.6E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	3099	3231	2.7E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	2486	2610	4.2E-20	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	339	465	5.2E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	4492	4614	1.4E-22	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	2636	2762	4.7E-20	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	2942	3075	1.9E-22	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	5414	5544	1.8E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	8481	8611	3.5E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	5105	5232	2.9E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	12820	12951	4.2E-29	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	12038	12170	1.3E-28	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	4176	4302	2.0E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	1556	1687	5.9E-28	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	41	164	4.0E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	10482	10610	9.8E-27	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	7103	7235	1.4E-20	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	6346	6465	8.7E-15	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	11105	11235	2.0E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	11567	11696	3.1E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	6489	6618	5.1E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	6189	6321	6.9E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	645	775	3.3E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	3572	3694	1.0E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	7713	7839	2.8E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	8635	8766	1.0E-22	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	800	926	3.1E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	5256	5389	7.0E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	10945	11077	5.2E-28	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	4639	4773	1.4E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	8941	9072	6.1E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	5722	5853	4.9E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	8019	8150	3.5E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	6035	6165	4.3E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	1258	1381	8.7E-18	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	12194	12325	1.4E-27	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	7565	7689	3.3E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	12351	12484	1.2E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	2331	2460	3.8E-28	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	5567	5698	9.9E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	9403	9533	7.4E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	1720	1842	1.4E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	11419	11543	1.7E-22	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	6950	7081	4.0E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	8330	8456	1.3E-20	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	1867	1998	5.5E-20	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	4025	4150	1.8E-22	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	1421	1532	8.6E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	10634	10765	9.1E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	951	1083	6.8E-27	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	12983	13115	3.0E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	3257	3387	1.5E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	2180	2305	3.3E-19	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	4798	4925	2.5E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	6641	6770	2.5E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	7864	7994	2.3E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	11881	12013	4.2E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	489	620	9.1E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	13451	13579	3.3E-27	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	9561	9691	7.7E-29	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	11724	11856	1.7E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	12508	12639	4.7E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	13140	13269	2.0E-27	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	9248	9379	1.3E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	8802	8914	5.5E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	1124	1230	2.7E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	4950	5081	2.5E-19	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	3875	4001	1.2E-22	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	4326	4458	1.4E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	7261	7384	7.5E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	9098	9223	2.3E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	8175	8305	7.6E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	2785	2917	1.7E-29	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	12665	12796	1.7E-26	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	10791	10922	2.5E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	6795	6926	6.7E-25	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	3721	3850	3.6E-21	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	7409	7540	5.4E-23	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Pfam	PF00754	F5/8 type C domain	11260	11391	6.0E-24	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSiteProfiles	PS50022	Coagulation factors 5/8 type C domain (FA58C) profile.	8620	8769	32.997	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	6021	6167	1.28714E-42	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	4160	4304	1.21399E-34	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	12652	12797	1.46372E-44	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSiteProfiles	PS50022	Coagulation factors 5/8 type C domain (FA58C) profile.	2770	2920	41.517	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	6782	6928	2.81444E-40	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSitePatterns	PS01285	Coagulation factors 5/8 type C domain (FA58C) signature 1.	9276	9305	-	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSitePatterns	PS01285	Coagulation factors 5/8 type C domain (FA58C) signature 1.	13478	13507	-	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	9387	9536	2.98E-45	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSitePatterns	PS01285	Coagulation factors 5/8 type C domain (FA58C) signature 1.	979	1008	-	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSiteProfiles	PS50022	Coagulation factors 5/8 type C domain (FA58C) profile.	8003	8153	39.878	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	11404	11545	1.04865E-37	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	3859	4004	2.2E-39	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	9235	9381	7.9823E-33	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSiteProfiles	PS50022	Coagulation factors 5/8 type C domain (FA58C) profile.	9232	9382	37.503	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	25	168	6.88E-43	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	CDD	cd00057	FA58C	632	777	9.80923E-35	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	8925	9076	7.8E-47	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSiteProfiles	PS50022	Coagulation factors 5/8 type C domain (FA58C) profile.	2313	2463	40.397	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	6934	7085	1.16E-40	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	SUPERFAMILY	SSF49785	Galactose-binding domain-like	13126	13272	6.81E-47	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	ProSiteProfiles	PS50022	Coagulation factors 5/8 type C domain (FA58C) profile.	7548	7692	34.007	T	22-10-2020	IPR000421	Coagulation factor 5/8 C-terminal domain		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	11398	11547	1.5E-43	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	6777	6931	4.2E-52	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	10928	11082	2.7E-50	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	1387	1537	8.7E-49	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	9385	9537	3.7E-52	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	5395	5549	1.4E-50	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	6471	6623	1.5E-47	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	12967	13119	1.0E-47	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	781	931	8.5E-49	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	4621	4778	1.5E-49	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	10456	10617	2.9E-47	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	471	625	2.7E-49	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	3551	3699	1.5E-52	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	170	318	1.4E-48	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	3856	4006	6.4E-46	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
Nematostella_XP_032221280.1	db94a1f1762c686a090014bcbd938f96	13831	Gene3D	G3DSA:2.60.120.260	-	319	470	6.8E-54	T	22-10-2020	IPR008979	Galactose-binding-like domain superfamily		
